App,Feature Id,Feature Title,Feature Description,Release Date
Firefox,Feature_00167,Feature_00167,Firefox now supports and displays the new style of scrollbars on Windows 11.,2022-02-08
Firefox,Feature_00168,Feature_00168,"Support for directly generating PostScript for printing on Linux has been removed. Printing to PostScript printers still remains a supported option, however.",2022-02-08
Firefox,Feature_00169,Feature_00169,We’ve made significant improvements in noise-suppression and auto-gain-control as well as slight improvements in echo-cancellation to provide you with a better overall experience.,2022-01-11
Firefox,Feature_00170,Feature_00170,We’ve also significantly reduced main-thread load.,2022-01-11
Firefox,Feature_00171,Feature_00171,"When printing, you can now choose to print only the odd/even pages.",2022-01-11
Webex,Feature_00001,Feature_00001,"In the left-to-right layout, we can see the basic meeting settings on the left side of the main view, the invitees, and free/busy calendar on the right side, the advanced settings on the bottom left corner. The position of several options has also been changed compared to previous experience.",2023-12-01
Webex,Feature_00002,Feature_00002,"In this feature, Web Webex app has implemented this functionality, users can schedule meetings within the Web Webex app, creating a user experience that is consistent with Desktop Webex app.",2023-11-01
Webex,Feature_00003,Feature_00003,"In the website scheduler, in order to clear any confusion of what the Auto admit advanced scheduler setting does, it has been re-named to Join rules. In addition there are some other copy changes mainly to explain who these settings apply to. If the user trying to join is either not invited or not signed-in, then the settings apply to them where they could either be able to join meeting directly, be placed in lobby or not allowed to join at all.",2023-11-01
Webex,Feature_00004,Feature_00004,"Now, you can control the self-view window during meetings using the VoiceOver screen reader or keyboard commands. Keyboard users can use the F6 key to focus on the self-view window. Once there, they use the tab key to navigate within the window and arrow keys to move the self-view across the screen. When sharing, use Shift+Com+Con+S as a shortcut to move between all the floating windows including self-view window.",2023-10-01
Webex,Feature_00005,Feature_00005,"Vidcasts automatically generate summaries going over the key highlights of your vidcast. Instead of always needing to watch the entirety of a vidcast, you can now play or scroll through the highlights provided.",2023-10-01
Webex,Feature_00006,Feature_00006,Vidcasts automatically generates chapters based on the content of your video.,2023-10-01
Webex,Feature_00007,Feature_00007,"Collections in vidcasts are now called playlists. Playlists help you better organize your videos, and offer sequential playback.",2023-10-01
Webex,Feature_00008,Feature_00008,Allows you to share videos to a Webex space while only granting those in the space access to view?.,2023-10-01
Webex,Feature_00009,Feature_00009,"This acts as a helper app to record your Vidcasts. While recording, you can move and resize vidcasts for desktop, switch between self-view and screen view, and also use floating controls.",2023-10-01
Webex,Feature_00010,Feature_00010,Webex administrators can turn the default video connection on or off to control the Webex App setting Start my video when I join the meeting. They can also choose if users can edit that setting and choose different settings to apply to desktop and mobile. This setting is only for the default video status in the preview window when joining meetings. Users can always turn their video on or off in the preview window and during meetings.,2023-09-01
Webex,Feature_00011,Feature_00011,"With this enhancement, changes made through stage manager in Webinars are now reflected in recordings.",2023-09-01
Webex,Feature_00012,Feature_00012,"A new Audio Watermarking option is available when scheduling meetings based on the type Webex Meetings Pro-End to End Encryption_VOIPonly. When enabled, the meeting audio includes a unique identifier for each participant. The site administrator can upload audio recordings to Control Hub to identify the source that was recorded based on the presence of a unique audio watermark identifier.",2023-09-01
Webex,Feature_00013,Feature_00013,"User Hub was previously Webex sites, but with new features and improvements to the user experience. It’s the now the single destination for user-specific settings for Calling, Meetings, and Devices. We’ve incorporated user-specific Meetings, Calling, and Device settings from settings.webex.com, myaccount.webex.com and CUP. User Hub also provides updated Profile and Settings tabs.",2023-08-01
Webex,Feature_00014,Feature_00014,"Competitors like Microsoft Teams currently offer multiple eCDN options today. This is seen as a competitive advantage since it provides customers with several providers to choose from. Starting in 43.8, webinars in webcast view now supports Enterprise Content Delivery Network (eCDN) from Kollective which dramatically improves the streaming experience for hybrid users. We’re excited about this collaboration with Kollective. This revolutionizes the way organizations across the globe engage with their audiences, by delivering seamless and high-quality Webex webcasts at scale. Together, we’re empowering businesses to connect and communicate with their employees, customers, and partners in ways never before possible.",2023-08-01
Webex,Feature_00015,Feature_00015,"Starting with the 43.8 updates, webcasts includes, closed captioning and transcripts: Similar functionality as webinars; Available to all Webinar licenses; On desktop (Windows and Mac), mobile will be available in a future update.",2023-08-01
Webex,Feature_00016,Feature_00016,"Recording transcript accuracy is being enhanced. When multiple speakers are changing within a short span of time, the transcripts accurately represent the speaker.",2023-08-01
Webex,Feature_00017,Feature_00017,"To enhance the ease of playback experience, the playback bar for the recording player is being enhanced to prioritize capabilities that help users skim through a recording faster. This involves changing the position and icons of capabilities like playback speed, follow speaker, edit recording, and volume control for better access.",2023-08-01
Webex,Feature_00018,Feature_00018,"Similar to meetings, webinars now have the capability to lock breakout sessions. By choosing Only allow assigned participants to join during pre-assignment, only permitted pre-assigned attendees or panelists can join a particular breakout session.",2023-07-01
Webex,Feature_00019,Feature_00019,"With this enhancement, changes made through stage manager in Webinars, are now reflected in recordings, webcasts, and on Cisco devices.",2023-07-01
Webex,Feature_00020,Feature_00020,"Attendees can join a webinar or webcast with the same email address only once. This prevents uninvited attendees from joining. However, if the webinar or webcast doesn’t require registration IDs, there is no limit on the number of times an attendee can join using the same email address.",2023-07-01
Webex,Feature_00021,Feature_00021,"Webex is removing the option to retain post-meeting data (recording and transcripts) for an indefinite period. If the retention policy has been set to indefinite today, then the default retention period changes to 3 years, with the option to change it from 7 days to a maximum of 10 years. You also have the option to purge user deleted recordings within 30 days or make them follow the retention policy.",2023-07-01
